Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DDS index	Adjacency index	raw DDS non-anchor	raw DDS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
NW_010960187.1.cluster007	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_024795.1.cluster003	0.976105749607	0.000570934673306	0.0645161271095	0.0127499224618	0.0285714287311	0.987250089645	0.0	46	0	terpene - terpene	terpene
B1.cluster005	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
B1.cluster008	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
NC_025685.1.cluster010	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	47	0	terpene - terpene	terpene
NC_025685.1.cluster017	NC_027748.1.cluster008	0.960901677608	0.00152867974248	0.10000000149	0.0254644453526	0.0	0.974535524845	0.0	14	0	terpene - terpene	terpene
NC_027757.1.cluster009	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	0	terpene - terpene	terpene
J01.cluster002	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
J01.cluster013	NW_006256342.1.cluster008	0.994660019875	2.85156093014e-05	0.0188679248095	0.00208855466917	0.0	0.997911453247	0.0	84	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	65	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NW_006256342.1.cluster007	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
J01.cluster014	NC_003070.9.cluster007	0.989612102509	0.000107908519567	0.0256410259753	0.00701293023303	0.0	0.99298709631	0.0	54	0	terpene - terpene	terpene
B1.cluster001	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_010960187.1.cluster003	0.970624387264	0.000862926477566	0.0750000029802	0.0176859982312	0.0222222227603	0.982313990593	0.0	46	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	44	0	terpene - terpene	terpene
Scaffold10004.cluster002	Scaffold10004.cluster009	0.428930819035	0.326120018959	1.0	0.49475890398	0.0	0.50524109602	0.0	1	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_027757.1.cluster002	0.979820907116	0.000407195911976	0.0645161271095	0.00970116071403	0.0	0.990298867226	0.0	49	0	terpene - terpene	terpene
B1.cluster005	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_024795.1.cluster002	Scaffold10012.cluster004	0.971742331982	0.000798496534117	0.0540540553629	0.0218132175505	0.0217391308397	0.978186786175	0.0	48	0	terpene - terpene	terpene
B1.cluster008	NC_008467.2.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_027757.1.cluster002	0.980510413647	0.000379844859708	0.0540540553629	0.011571730487	0.0	0.988428294659	0.0	51	0	terpene - terpene	terpene
NC_025685.1.cluster011	NC_025685.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_025685.1.cluster010	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
J01.cluster003	J01.cluster013	0.810219466686	0.0360166579485	0.20000000298	0.192300006747	0.111111111939	0.807699978352	0.0	10	0	terpene - terpene	terpene
J01.cluster002	NW_003301889.1.cluster009	0.98314255476	0.000284174195258	0.0270270276815	0.0152694163844	0.0	0.984730601311	0.0	55	0	terpene - terpene	terpene
J01.cluster013	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
NC_003070.9.cluster007	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	46	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
NW_006256342.1.cluster007	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	80	0	terpene - terpene	terpene
J01.cluster014	NC_003070.9.cluster005	0.987674713135	0.000151913031004	0.0434782616794	0.00483953114599	0.0	0.995160460472	0.0	39	0	terpene - terpene	terpene
B1.cluster001	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_024795.1.cluster003	Scaffold10012.cluster004	0.94350373745	0.00319182616659	0.10000000149	0.0454870611429	0.047619048506	0.954512953758	0.0	22	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
B1.cluster005	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
NC_024795.1.cluster002	NW_010960187.1.cluster003	0.979210495949	0.000432203785749	0.0526315793395	0.0127318799496	0.0142857143655	0.987268090248	0.0	72	0	terpene - terpene	terpene
B1.cluster008	J01.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
NC_025685.1.cluster011	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
NC_027757.1.cluster009	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
B1.cluster006	Scaffold10004.cluster001	0.990428388119	9.16154531296e-05	0.0333333350718	0.00387323950417	0.0	0.996126770973	0.0	40	0	terpene - terpene	terpene
J01.cluster003	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
J01.cluster002	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	29	0	terpene - terpene	terpene
J01.cluster013	NW_006238579.1.cluster002	0.972018241882	0.000782979477663	0.0666666701436	0.01953125	0.0	0.98046875	0.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	83	0	terpene - terpene	terpene
J01.cluster007	NC_008467.2.cluster007	0.990666508675	8.71142328833e-05	0.0285714287311	0.00482561951503	0.0	0.995174407959	0.0	47	0	terpene - terpene	terpene
NC_025685.1.cluster003	NC_025685.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	45	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_010960187.1.cluster008	0.994289577007	3.26089393639e-05	0.0149253727868	0.00363379903138	0.0	0.996366202831	0.0	102	0	terpene - terpene	terpene
B1.cluster005	NC_024795.1.cluster002	0.986506342888	0.000182078336366	0.0270270276815	0.010784314014	0.0	0.989215672016	0.0	48	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_027748.1.cluster008	0.796524167061	0.041402425617	0.235294118524	0.19670419395	0.177777782083	0.803295791149	0.0	47	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_010960187.1.cluster008	0.994461238384	3.06780675601e-05	0.0136986300349	0.00373207009397	0.0	0.996267914772	0.0	104	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
J01.cluster003	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
J01.cluster013	NC_027748.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	49	0	terpene - terpene	terpene
NC_027757.1.cluster014	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	81	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	73	0	terpene - terpene	terpene
J01.cluster017	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	83	0	terpene - terpene	terpene
B1.cluster005	NC_025685.1.cluster004	0.990662395954	8.71910669957e-05	0.0322580635548	0.00384800392203	0.0	0.996151983738	0.0	42	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	55	0	terpene - terpene	terpene
NC_025685.1.cluster011	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster003	0.985212445259	0.000218672576011	0.0555555559695	0.0049019609578	0.0	0.995098054409	0.0	28	0	terpene - terpene	terpene
B1.cluster006	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	50	0	terpene - terpene	terpene
J01.cluster003	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
J01.cluster002	NC_024795.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	29	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster011	0.816522300243	0.0336640737951	0.255813956261	0.165705621243	0.160714283586	0.834294378757	0.0	64	0	terpene - terpene	terpene
NC_027757.1.cluster014	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
J01.cluster014	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_024795.1.cluster008	0.993317425251	4.46570920758e-05	0.0217391308397	0.00311302673072	0.0	0.996886968613	0.0	72	0	terpene - terpene	terpene
NW_006256342.1.cluster008	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	80	0	terpene - terpene	terpene
J01.cluster017	NC_003070.9.cluster010	0.9848741889	0.000228789256653	0.0588235296309	0.00448143389076	0.0	0.995518565178	0.0	22	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
NC_008467.2.cluster005	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	35	0	terpene - terpene	terpene
B1.cluster005	B1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	33	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_006256342.1.cluster007	0.991864800453	6.61816666252e-05	0.03125	0.0025136154145	0.0	0.997486412525	0.0	44	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
Scaffold10004.cluster009	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_027748.1.cluster002	0.972409904003	0.000761212431826	0.10000000149	0.010120104067	0.0	0.989879906178	0.0	38	0	terpene - terpene	terpene
B1.cluster006	NW_003301889.1.cluster002	0.993159115314	4.67975187348e-05	0.0175438597798	0.00444279890507	0.0	0.995557188988	0.0	74	0	terpene - terpene	terpene
J01.cluster003	NC_027757.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	25	0	terpene - terpene	terpene
J01.cluster002	NC_003070.9.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_027748.1.cluster002	0.984028339386	0.0002550939098	0.0500000007451	0.00796221289784	0.0	0.992037773132	0.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_027757.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	63	0	terpene - terpene	terpene
NC_027748.1.cluster002	NC_027757.1.cluster016	0.982877671719	0.000293174671242	0.0322580635548	0.0142276426777	0.0	0.985772371292	0.0	36	0	terpene - terpene	terpene
J01.cluster014	NW_010960187.1.cluster003	0.973644375801	0.000694620248396	0.0555555559695	0.0203260499984	0.0	0.979673922062	0.0	43	0	terpene - terpene	terpene
NC_003070.9.cluster008	Scaffold10004.cluster002	0.972171425819	0.000774428597651	0.0909090936184	0.0128623191267	0.0	0.987137675285	0.0	12	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_010960187.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	86	0	terpene - terpene	terpene
NW_003301889.1.cluster009	NW_010960187.1.cluster008	0.990326523781	9.35757125262e-05	0.0266666673124	0.00578682776541	0.0	0.994213163853	0.0	111	0	terpene - terpene	terpene
NW_006256342.1.cluster008	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	83	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_003070.9.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	33	0	terpene - terpene	terpene
B1.cluster005	J01.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_024795.1.cluster008	Scaffold10004.cluster009	0.991764485836	6.78236974636e-05	0.03125	0.00264735263772	0.0	0.997352659702	0.0	44	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_003301889.1.cluster009	0.978223741055	0.000474206433864	0.0731707289815	0.00952284689993	0.0	0.990477144718	0.0	59	0	terpene - terpene	terpene
B1.cluster006	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	43	0	terpene - terpene	terpene
J01.cluster003	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
J01.cluster002	NC_003070.9.cluster002	0.979607224464	0.000415864604292	0.0500000007451	0.0138570116833	0.0	0.986142992973	0.0	25	0	terpene - terpene	terpene
NC_025685.1.cluster012	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster009	0.599031627178	0.160775646567	0.521739125252	0.375702410936	0.296875	0.624297559261	0.0	67	0	terpene - terpene	terpene
NC_027757.1.cluster014	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
B1.cluster007	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
J01.cluster007	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	108	0	terpene - terpene	terpene
J01.cluster014	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_006256342.1.cluster008	0.995579481125	1.95408028958e-05	0.0172413792461	0.00129629625008	0.0	0.998703718185	0.0	90	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_025685.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NW_003301889.1.cluster009	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	47	0	terpene - terpene	terpene
J01.cluster009	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	47	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	B1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
B1.cluster006	NC_003070.9.cluster009	0.994107723236	3.47185814462e-05	0.0243902429938	0.00135226501152	0.0	0.998647749424	0.0	58	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	63	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	31	0	terpene - terpene	terpene
J01.cluster007	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	38	0	terpene - terpene	terpene
J01.cluster014	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
NC_027748.1.cluster004	NC_027757.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
J01.cluster009	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_025685.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_027757.1.cluster002	0.98309725523	0.000285702117253	0.0416666679084	0.0114258555695	0.0	0.988574147224	0.0	30	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
B1.cluster006	NC_024795.1.cluster008	0.856751263142	0.0205201990902	0.140000000596	0.146257564425	0.111111111939	0.853742420673	0.0	66	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_027757.1.cluster016	0.984362959862	0.000244517810643	0.047619048506	0.0081510078162	0.0	0.991849005222	0.0	21	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
NW_010960187.1.cluster009	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
B1.cluster007	NC_027748.1.cluster008	0.963418543339	0.00133820471819	0.0666666701436	0.0309975296259	0.0	0.969002485275	0.0	37	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
NC_025685.1.cluster009	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	53	0	terpene - terpene	terpene
NC_025685.1.cluster014	NW_003301889.1.cluster009	0.941203594208	0.0034570149146	0.103448279202	0.0489571206272	0.0277777779847	0.951042890549	0.0	44	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_025685.1.cluster017	0.972594618797	0.000751055194996	0.0909090936184	0.0122980913147	0.0	0.987701892853	0.0	12	0	terpene - terpene	terpene
J01.cluster017	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_008467.2.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_003070.9.cluster002	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	17	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	J01.cluster013	0.921340465546	0.00618732301518	0.125	0.0715460553765	0.0	0.928453922272	0.0	8	0	terpene - terpene	terpene
NC_008467.2.cluster007	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster002	NW_010960187.1.cluster008	0.993766248226	3.88598418795e-05	0.0181818176061	0.00346320355311	0.0	0.996536791325	0.0	77	0	terpene - terpene	terpene
NW_006238579.1.cluster001	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
B1.cluster001	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	32	0	terpene - terpene	terpene
B1.cluster007	NW_006238579.1.cluster002	0.958307385445	0.00173827423714	0.103448279202	0.0259837452322	0.0303030312061	0.97401624918	0.0	33	0	terpene - terpene	terpene
J01.cluster007	NC_027748.1.cluster002	0.812355101109	0.0352105982602	0.193548381329	0.1883238554	0.153846159577	0.8116761446	0.0	40	0	terpene - terpene	terpene
NC_025685.1.cluster009	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	53	0	terpene - terpene	terpene
NC_025685.1.cluster014	NC_027748.1.cluster002	0.98378944397	0.000262781162746	0.0500000007451	0.00828070193529	0.0	0.991719305515	0.0	25	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_027748.1.cluster002	0.970381140709	0.000877276004758	0.0769230797887	0.0189789738506	0.0	0.981021046638	0.0	32	0	terpene - terpene	terpene
NC_027748.1.cluster004	NC_027757.1.cluster014	0.949999988079	0.00249999994412	0.0526315793395	0.0526315793395	0.0	0.947368443012	0.0	19	0	terpene - terpene	terpene
J01.cluster009	J01.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	4	0	terpene - terpene	terpene
J01.cluster017	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
NC_027748.1.cluster008	Scaffold10004.cluster002	0.962024569511	0.00144213112071	0.10000000149	0.0239672027528	0.0	0.976032793522	0.0	14	0	terpene - terpene	terpene
NW_010960187.1.cluster002	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster002	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	92	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	J01.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
B1.cluster006	NC_003070.9.cluster005	0.9909491539	8.19178312668e-05	0.0256410259753	0.00523018930107	0.0	0.99476981163	0.0	63	0	terpene - terpene	terpene
NW_006238579.1.cluster001	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster010	NC_024795.1.cluster002	0.994514524937	3.00907049677e-05	0.021276595071	0.00164024054538	0.0	0.99835973978	0.0	62	0	terpene - terpene	terpene
B1.cluster001	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	60	0	terpene - terpene	terpene
B1.cluster007	NC_027757.1.cluster009	0.96153408289	0.00147962616757	0.0454545468092	0.0391666665673	0.0	0.960833311081	0.0	25	0	terpene - terpene	terpene
J01.cluster007	NW_003301889.1.cluster009	0.973320424557	0.0007117993664	0.0666666701436	0.0177949797362	0.0	0.982205033302	0.0	68	0	terpene - terpene	terpene
NC_025685.1.cluster009	NC_025685.1.cluster011	0.669478476048	0.10924449563	0.347826093435	0.330397903919	0.263157904148	0.669602096081	0.0	63	0	terpene - terpene	terpene
NC_003070.9.cluster008	NC_025685.1.cluster007	0.976339280605	0.000559829408303	0.0714285746217	0.0125000001863	0.0	0.987500011921	0.0	16	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_006238579.1.cluster002	0.987078428268	0.0001669669291	0.0416666679084	0.00611764704809	0.0	0.993882358074	0.0	25	0	terpene - terpene	terpene
B1.cluster008	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
J01.cluster009	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
J01.cluster017	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
